,term,crn,catalog_id,section,credits,title,meetings,timecodes,primary_instructor,cap,act,rem
4777,Fall2017,72589,CO 0399,01,3.000,Internship,[],[],Mary Sallyanne   Ryan,0,17,-17
4778,Fall2017,72687,CO 0400,01,3.000,"Communication Philosophies, Theories, and Research Traditions","[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '10/30-12/18', 'location': 'DMH 148'}]",['M 0630pm-0900pm 10/30-12/18 DMH 148'],Audra Kate  Nuru,15,19,-4
4779,Fall2017,72688,CO 0497L,01,3.000,Social Media,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '09/05-12/11', 'location': 'DMH 131'}]",['W 0200pm-0430pm 09/05-12/11 DMH 131'],Adam E.  Rugg,3,4,-1
4780,Fall2017,72689,CO 0497M,01,3.000,Communication Processes in Organizations: Negotiation,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '09/05-12/11', 'location': 'NHS 203'}]",['MR 0330pm-0445pm 09/05-12/11 NHS 203'],Michael P.  Pagano,5,5,0
4781,Fall2017,72097,CO 0497N,01,3.000,Relational Communication,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '09/05-12/11', 'location': 'CNS 203'}]",['W 1100am-0130pm 09/05-12/11 CNS 203'],Qin   Zhang,4,4,0
4782,Fall2017,72690,CO 0497P,01,3.000,Interracial Communication,"[{'days': 'W', 'times': '0630pm-0900pm', 'dates': '09/05-12/11', 'location': 'DMH 148'}]",['W 0630pm-0900pm 09/05-12/11 DMH 148'],Audra Kate  Nuru,3,5,-2
4783,Fall2017,72691,CO 0547,01,3.000,Healthcare Organizational Communication,"[{'days': 'R', 'times': '0630pm-0900pm', 'dates': '09/07-10/26', 'location': 'BNW 469'}]",['R 0630pm-0900pm 09/07-10/26 BNW 469'],Michael P.  Pagano,20,15,5
4784,Fall2017,72931,CO 0560,MP,3.000,Thesis Proposal,[],[],Michael P.  Pagano,0,1,-1
4785,Fall2017,72992,CO 0561,AN,3.000,Thesis Research,[],[],Audra Kate  Nuru,0,1,-1
4786,Fall2017,73082,CO 0571,QZ,3.000,Independent Project,[],[],Qin   Zhang,0,1,-1
4787,Fall2017,73029,CO 0598,DS,3.000,Independent Study,[],[],David P.  Schmidt,0,1,-1
4788,Fall2017,72062,CR 0331,01,3.000,Biomedical Signal Processing,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/05-12/11', 'location': 'BNW 341'}]",['MR 1230pm-0145pm 09/05-12/11 BNW 341'],Douglas A.  Lyon,10,6,4
4789,Fall2017,72063,CR 0346,01,3.000,Computer System Architecture,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '09/05-12/11', 'location': 'BNW 127'}]",['MR 0200pm-0315pm 09/05-12/11 BNW 127'],Djedjiga   Belfadel,15,14,1
4790,Fall2017,72203,CS 0101,01,3.000,Introduction to Computing,"[{'days': 'MW', 'times': '0500pm-0615pm', 'dates': '09/05-12/11', 'location': 'BNW 253'}]",['MW 0500pm-0615pm 09/05-12/11 BNW 253'],Adrian S.  Rusu-Sprincenatu,25,19,6
4791,Fall2017,72920,CS 0231,01,3.000,Programming Workshop,"[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '09/05-12/11', 'location': 'BNW 166'}]",['M 0630pm-0900pm 09/05-12/11 BNW 166'],Bama   Govindaraja,20,23,-3
4792,Fall2017,72935,CS 0231L,01,1.000,Programming Workshop Lab,"[{'days': 'T', 'times': '0500pm-0615pm', 'dates': '09/05-12/11', 'location': 'BNW 166'}]",['T 0500pm-0615pm 09/05-12/11 BNW 166'],Bama   Govindaraja,20,22,-2
4793,Fall2017,71643,CS 0232,01,3.000,Data Structures,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '09/05-12/11', 'location': 'BNW 254'}]",['T 0630pm-0900pm 09/05-12/11 BNW 254'],Philip   LaMastra,24,11,13
4794,Fall2017,72825,CS 0232,02,3.000,Data Structures,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '09/05-12/11', 'location': 'MCA 112'}]",['T 0630pm-0900pm 09/05-12/11 MCA 112'],Thomas   Galasso,15,5,10
4795,Fall2017,72936,CS 0232L,01,1.000,Data Structures Lab,"[{'days': 'R', 'times': '0500pm-0615pm', 'dates': '09/05-12/11', 'location': 'BNW 253'}]",['R 0500pm-0615pm 09/05-12/11 BNW 253'],Philip   LaMastra,30,14,16
4796,Fall2017,72922,CS 0232P,01,0.000,Data Structures PLG,"[{'days': 'R', 'times': '0500pm-0615pm', 'dates': '09/05-12/11', 'location': 'BNW 253'}]",['R 0500pm-0615pm 09/05-12/11 BNW 253'],Philip   LaMastra,8,1,7
4797,Fall2017,72923,CS 0232P,02,0.000,Data Structures PLG,"[{'days': 'W', 'times': '0330pm-0445pm', 'dates': '09/05-12/11', 'location': 'BNW 166'}]",['W 0330pm-0445pm 09/05-12/11 BNW 166'],TBA,15,2,13
4798,Fall2017,72937,CS 0250L,01,1.000,Computer Science Sophomore Clinic,"[{'days': 'M', 'times': '0500pm-0550pm', 'dates': '09/05-12/11', 'location': 'BNW 129B'}]",['M 0500pm-0550pm 09/05-12/11 BNW 129B'],Amalia I.  Rusu,19,4,15
4799,Fall2017,71275,CN 0099,01,0.000,Comp Exam: Clin Mental Health,"[{'days': 'W', 'times': '0800am-0100pm', 'dates': '10/18-10/18', 'location': 'BNW 166'}]",['W 0800am-0100pm 10/18-10/18 BNW 166'],Tracey   Robert,20,9,11
4800,Fall2017,71276,CN 0099,02,0.000,Comp Exam: School Counseling,"[{'days': 'W', 'times': '0800am-0100pm', 'dates': '10/18-10/18', 'location': 'BNW 166'}]",['W 0800am-0100pm 10/18-10/18 BNW 166'],Tracey   Robert,20,6,14
4801,Fall2017,71716,CN 0433,01,3.000,Multicultural Issues in Counseling,"[{'days': 'M', 'times': '0455pm-0655pm', 'dates': '09/05-12/18', 'location': 'CNS 5'}]",['M 0455pm-0655pm 09/05-12/18 CNS 5'],Stephaney S.  Morrison,15,4,11
4802,Fall2017,71717,CN 0447,01,3.000,Lifespan Human Development,"[{'days': 'M', 'times': '0715pm-0915pm', 'dates': '09/05-12/18', 'location': 'CNS 108'}]",['M 0715pm-0915pm 09/05-12/18 CNS 108'],Stephaney S.  Morrison,10,12,-2
4803,Fall2017,71719,CN 0455,01,3.000,Group Work: Theory and Practice,"[{'days': 'T', 'times': '0455pm-0655pm', 'dates': '09/05-12/18', 'location': 'CNS 209'}, {'days': 'T', 'times': '0455pm-0655pm', 'dates': '09/05-12/18', 'location': 'CNS 108'}]","['T 0455pm-0655pm 09/05-12/18 CNS 209', 'T 0455pm-0655pm 09/05-12/18 CNS 108']",Diana   Hulse,0,12,-12
4804,Fall2017,71984,CN 0465,01,3.000,Introduction to Substance Abuse and Addictions,"[{'days': 'R', 'times': '0715pm-0915pm', 'dates': '09/05-12/18', 'location': 'CNS 203'}]",['R 0715pm-0915pm 09/05-12/18 CNS 203'],Warren J  Lancaster,10,6,4
4805,Fall2017,72894,CN 0467,01,3.000,Assessment in Counseling,"[{'days': 'T', 'times': '0715pm-0915pm', 'dates': '09/05-12/18', 'location': 'CNS 204'}]",['T 0715pm-0915pm 09/05-12/18 CNS 204'],Virginia A.  Kelly,17,16,1
4806,Fall2017,71720,CN 0468,01,3.000,Professional Issues in Counseling,"[{'days': 'R', 'times': '0455pm-0655pm', 'dates': '09/05-12/18', 'location': 'CNS 204'}]",['R 0455pm-0655pm 09/05-12/18 CNS 204'],Tracey   Robert,20,19,1
4807,Fall2017,72975,CN 0468,02,3.000,Professional Issues in Counseling,"[{'days': 'R', 'times': '0455pm-0655pm', 'dates': '09/05-12/18', 'location': 'CNS 202'}]",['R 0455pm-0655pm 09/05-12/18 CNS 202'],Patricia A.  Morrissey,20,16,4
4808,Fall2017,71721,CN 0500,01,3.000,Theories of Counseling and Psychotherapy,"[{'days': 'T', 'times': '0455pm-0655pm', 'dates': '09/05-12/18', 'location': 'CNS 203'}]",['T 0455pm-0655pm 09/05-12/18 CNS 203'],Stephaney S.  Morrison,20,12,8
4809,Fall2017,71722,CN 0553,01,3.000,Counseling Relationships and Skills,"[{'days': 'T', 'times': '0715pm-0915pm', 'dates': '09/05-12/18', 'location': 'DW G111'}]",['T 0715pm-0915pm 09/05-12/18 DW G111'],Richard W.  Madwid,12,10,2
4810,Fall2017,71723,CN 0558,01,3.000,Counseling Practicum,"[{'days': 'W', 'times': '0400pm-0800pm', 'dates': '09/05-12/18', 'location': 'DW G111'}]",['W 0400pm-0800pm 09/05-12/18 DW G111'],Tracey   Robert,0,6,-6
4811,Fall2017,71724,CN 0558,02,3.000,Counseling Practicum,"[{'days': 'W', 'times': '0400pm-0800pm', 'dates': '09/05-12/18', 'location': 'DW G101'}]",['W 0400pm-0800pm 09/05-12/18 DW G101'],JoAnn M.  O'Connell,0,6,-6
4812,Fall2017,72895,CN 0558,03,3.000,Counseling Practicum,"[{'days': 'W', 'times': '0400pm-0800pm', 'dates': '09/05-12/18', 'location': 'DW G108'}]",['W 0400pm-0800pm 09/05-12/18 DW G108'],Robert W.  Schmidt,0,6,-6
4813,Fall2017,71725,CN 0565,01,3.000,Substance Abuse and the Family,"[{'days': 'R', 'times': '0715pm-0915pm', 'dates': '09/05-12/18', 'location': 'CNS 208'}]",['R 0715pm-0915pm 09/05-12/18 CNS 208'],Virginia A.  Kelly,20,15,5
4814,Fall2017,71726,CN 0566,01,3.000,Research Methodology,"[{'days': 'T', 'times': '0455pm-0655pm', 'dates': '09/05-12/18', 'location': 'CNS 301'}]",['T 0455pm-0655pm 09/05-12/18 CNS 301'],Virginia A.  Kelly,20,20,0
4815,Fall2017,72476,CN 0585,01,3.000,Introduction to Clinical Supervision,"[{'days': 'W', 'times': '0455pm-0655pm', 'dates': '09/05-12/18', 'location': 'CNS 209'}]",['W 0455pm-0655pm 09/05-12/18 CNS 209'],Diana   Hulse,0,8,-8
4816,Fall2017,71727,CN 0590C,01,3.000,Internship: Clinical Mental Health Counseling,"[{'days': 'M', 'times': '0455pm-0655pm', 'dates': '09/05-12/18', 'location': 'DW G108'}]",['M 0455pm-0655pm 09/05-12/18 DW G108'],Tracey   Robert,0,7,-7
4817,Fall2017,71728,CN 0590S,01,6.000,Internship: School Counseling,"[{'days': 'M', 'times': '0455pm-0655pm', 'dates': '09/05-12/18', 'location': 'DW G111'}]",['M 0455pm-0655pm 09/05-12/18 DW G111'],Pamela A.  Anderson,0,8,-8
4818,Fall2017,71119,EC 0011,01,3.000,Introduction to Microeconomics,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '09/05-12/11', 'location': 'CNS 9'}]",['TF 1100am-1215pm 09/05-12/11 CNS 9'],Dina   Franceschi,27,24,3
4819,Fall2017,71120,EC 0011,02C,3.000,Introduction to Microeconomics,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '09/05-12/11', 'location': 'BNW 253'}]",['TF 0200pm-0315pm 09/05-12/11 BNW 253'],Anna-Maria   Aksan,0,25,-25
4820,Fall2017,71121,EC 0011,03C,3.000,Introduction to Microeconomics,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '09/05-12/11', 'location': 'LYL 227B'}]",['MR 1100am-1215pm 09/05-12/11 LYL 227B'],Philip J.  Lane,0,26,-26
4821,Fall2017,71122,EC 0011,04,3.000,Introduction to Microeconomics,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '09/05-12/11', 'location': 'CNS 9'}]",['TF 1230pm-0145pm 09/05-12/11 CNS 9'],Dina   Franceschi,27,27,0
4822,Fall2017,71123,EC 0011,05,3.000,Introduction to Microeconomics,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '09/05-12/11', 'location': 'DMH 149'}]",['MR 0930am-1045am 09/05-12/11 DMH 149'],Mark S.  Leclair,27,27,0
4823,Fall2017,71124,EC 0011,06,3.000,Introduction to Microeconomics,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '09/05-12/11', 'location': 'CNS 303'}]",['MR 0330pm-0445pm 09/05-12/11 CNS 303'],Todd P.  Martin,27,25,2
4824,Fall2017,71125,EC 0011,07,3.000,Introduction to Microeconomics,"[{'days': 'TF', 'times': '0330pm-0445pm', 'dates': '09/05-12/11', 'location': 'CNS 15'}]",['TF 0330pm-0445pm 09/05-12/11 CNS 15'],Todd P.  Martin,27,27,0
4825,Fall2017,71328,EC 0011,08,3.000,Introduction to Microeconomics,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '09/05-12/11', 'location': 'CNS 303'}]",['MR 0200pm-0315pm 09/05-12/11 CNS 303'],Todd P.  Martin,27,24,3
4826,Fall2017,71329,EC 0011,09,3.000,Introduction to Microeconomics,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '09/05-12/11', 'location': 'DMH 148'}]",['MR 0930am-1045am 09/05-12/11 DMH 148'],William F.  Vasquez Mazariegos,27,26,1
4827,Fall2017,71330,EC 0011,10C,3.000,Introduction to Microeconomics,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '09/05-12/11', 'location': 'BNW 253'}]",['TF 1230pm-0145pm 09/05-12/11 BNW 253'],Anna-Maria   Aksan,0,26,-26
4828,Fall2017,71331,EC 0011,11C,3.000,Introduction to Microeconomics,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '09/05-12/11', 'location': 'CNS 209'}]",['TF 0930am-1045am 09/05-12/11 CNS 209'],Thomas Joseph  Murray,0,23,-23
4829,Fall2017,71575,EC 0011,12,3.000,Introduction to Microeconomics,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '09/05-12/11', 'location': 'CNS 15'}]",['TF 0200pm-0315pm 09/05-12/11 CNS 15'],Todd P.  Martin,27,27,0
4830,Fall2017,71660,EC 0011,13,3.000,Introduction to Microeconomics,"[{'days': 'MR', 'times': '1230pm-0120pm', 'dates': '09/05-12/11', 'location': 'CNS 104'}, {'days': 'W', 'times': '1200pm-1250pm', 'dates': '09/05-12/11', 'location': 'CNS 104'}]","['MR 1230pm-0120pm 09/05-12/11 CNS 104', 'W 1200pm-1250pm 09/05-12/11 CNS 104']",Mark S.  Leclair,27,20,7
4831,Fall2017,71661,EC 0011,14C,3.000,Introduction to Microeconomics,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '09/05-12/11', 'location': 'MCA 204'}]",['TF 0200pm-0315pm 09/05-12/11 MCA 204'],Thomas Joseph  Murray,0,25,-25
4832,Fall2017,71662,EC 0011,15,3.000,Introduction to Microeconomics,"[{'days': 'W', 'times': '0630pm-0900pm', 'dates': '09/05-12/11', 'location': 'DMH 347'}]",['W 0630pm-0900pm 09/05-12/11 DMH 347'],Mark S.  Leclair,27,25,2
4833,Fall2017,71808,EC 0011,16,3.000,Introduction to Microeconomics,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/05-12/11', 'location': 'DMH 331'}]",['MR 1230pm-0145pm 09/05-12/11 DMH 331'],William F.  Vasquez Mazariegos,27,15,12
4834,Fall2017,71956,EC 0011,17,3.000,Introduction to Microeconomics,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/05-12/11', 'location': 'CNS 305'}]",['MR 1230pm-0145pm 09/05-12/11 CNS 305'],Gerald A.  McCloghry,27,21,6
4835,Fall2017,71962,EC 0011,18,3.000,Introduction to Microeconomics,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '09/05-12/11', 'location': 'CNS 305'}]",['MR 1100am-1215pm 09/05-12/11 CNS 305'],Gerald A.  McCloghry,27,27,0
4836,Fall2017,71963,EC 0011,19C,3.000,Introduction to Microeconomics,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '09/05-12/11', 'location': 'MCA 206'}]",['MR 0930am-1045am 09/05-12/11 MCA 206'],Helena K.  Keefe,0,25,-25
4837,Fall2017,71964,EC 0011,20C,3.000,Introduction to Microeconomics,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/05-12/11', 'location': 'CNS 10'}]",['MR 1230pm-0145pm 09/05-12/11 CNS 10'],Helena K.  Keefe,0,27,-27
4838,Fall2017,71965,EC 0011,21C,3.000,Introduction to Microeconomics,"[{'days': 'MR', 'times': '0800am-0915am', 'dates': '09/05-12/11', 'location': 'MCA 206'}]",['MR 0800am-0915am 09/05-12/11 MCA 206'],Helena K.  Keefe,0,24,-24
4839,Fall2017,72917,EC 0011,OL1,3.000,Introduction to Microeconomics,[],[],William F.  Vasquez Mazariegos,20,8,12
4840,Fall2017,71004,EC 0204,01,3.000,Intermediate Microeconomic Theory,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '09/05-12/11', 'location': 'DMH 149'}]",['TF 0930am-1045am 09/05-12/11 DMH 149'],Randall S.  Hiller,25,15,10
4841,Fall2017,72431,EC 0204,02,3.000,Intermediate Microeconomic Theory,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '09/05-12/11', 'location': 'DMH 149'}]",['TF 0200pm-0315pm 09/05-12/11 DMH 149'],Randall S.  Hiller,25,16,9
4842,Fall2017,71389,EC 0204L,01,1.000,Intermediate Microeconomic Theory Lab,"[{'days': 'W', 'times': '1000am-1050am', 'dates': '09/05-12/11', 'location': 'DMH 241'}]",['W 1000am-1050am 09/05-12/11 DMH 241'],Randall S.  Hiller,15,10,5
4843,Fall2017,71005,EC 0210,01,3.000,Money and Banking,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '09/05-12/11', 'location': 'LYL 227B'}]",['MR 0200pm-0315pm 09/05-12/11 LYL 227B'],Philip J.  Lane,25,26,-1
4844,Fall2017,72432,EC 0210,02,3.000,Money and Banking,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '09/05-12/11', 'location': 'NHS 403'}]",['TF 0930am-1045am 09/05-12/11 NHS 403'],Helena K.  Keefe,25,15,10
4845,Fall2017,72850,EC 0230,01,3.000,Comparative Economic Systems,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '09/05-12/11', 'location': 'CNS 106'}]",['W 1100am-0130pm 09/05-12/11 CNS 106'],Kathryn A.  Nantz,25,14,11
4846,Fall2017,72433,EC 0233,01,3.000,International Economic Policy and Finance,"[{'days': 'MWR', 'times': '0200pm-0250pm', 'dates': '09/05-12/11', 'location': 'DMH 347'}]",['MWR 0200pm-0250pm 09/05-12/11 DMH 347'],Mark S.  Leclair,25,20,5
4847,Fall2017,72851,EC 0235,01,3.000,Economic Development of Third World Nations,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '09/05-12/11', 'location': 'DMH 331'}]",['TF 0930am-1045am 09/05-12/11 DMH 331'],Anna-Maria   Aksan,25,20,5
4848,Fall2017,72915,EC 0250,01,3.000,Industrial Organization and Competitive Strategy,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '09/05-12/11', 'location': 'DMH 149'}]",['TF 1230pm-0145pm 09/05-12/11 DMH 149'],Randall S.  Hiller,25,10,15
4849,Fall2017,72163,EC 0278,01,3.000,Economic Statistics,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '09/05-12/11', 'location': 'CNS 209'}]",['TF 1100am-1215pm 09/05-12/11 CNS 209'],Thomas Joseph  Murray,25,20,5
4850,Fall2017,71390,EC 0278L,01,1.000,Economic Statistics Lab,"[{'days': 'W', 'times': '0500pm-0550pm', 'dates': '09/05-12/11', 'location': 'DMH 241'}]",['W 0500pm-0550pm 09/05-12/11 DMH 241'],Thomas Joseph  Murray,15,7,8
4851,Fall2017,72164,EC 0290,01,3.000,Mathematical Economics,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '09/05-12/11', 'location': 'DMH 331'}]",['MR 1100am-1215pm 09/05-12/11 DMH 331'],William F.  Vasquez Mazariegos,25,11,14
4852,Fall2017,73023,EC 0298,PL,3.000,Independent Study,[],[],Philip J.  Lane,0,1,-1
4853,Fall2017,72216,EC 0299,01,3.000,Internship,[],[],Philip J.  Lane,0,1,-1
4854,Fall2017,71240,EC 0398,01,3.000,Macroeconomics Seminar,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '09/05-12/11', 'location': 'LYL 227B'}]",['MR 0330pm-0445pm 09/05-12/11 LYL 227B'],Philip J.  Lane,25,5,20
4855,Fall2017,71364,ED 0200,01,3.000,"Explorations in Education: Introduction to Teaching, Learning, and Schooling","[{'days': 'W', 'times': '0800am-1030am', 'dates': '09/05-12/11', 'location': 'CNS 9'}]",['W 0800am-1030am 09/05-12/11 CNS 9'],Patricia E.  Calderwood,20,23,-3
4856,Fall2017,71006,ED 0241,01,3.000,Educational Psychology,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/05-12/11', 'location': 'CNS 101'}]",['MR 1230pm-0145pm 09/05-12/11 CNS 101'],Barbara Lynn  Welles,25,24,1
4857,Fall2017,71212,ED 0329,01,3.000,Philosophy of Education: An Introduction,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '09/05-12/11', 'location': 'CNS 9'}]",['W 1100am-0130pm 09/05-12/11 CNS 9'],Patricia E.  Calderwood,20,20,0
4858,Fall2017,71926,ED 0329,02,3.000,Philosophy of Education: An Introduction,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '09/05-12/11', 'location': 'CNS 9'}]",['W 0200pm-0430pm 09/05-12/11 CNS 9'],Jean E.  Gaumer,20,10,10
4859,Fall2017,71729,ED 0401,01,1.000,K-12 Teaching Internship Seminar for Initital Certification Candidates,"[{'days': 'R', 'times': '0400pm-0450pm', 'dates': '09/07-09/07', 'location': 'CNS 204'}, {'days': 'R', 'times': '0400pm-0450pm', 'dates': '10/05-10/05', 'location': 'CNS 204'}, {'days': 'R', 'times': '0400pm-0450pm', 'dates': '11/02-11/02', 'location': 'CNS 204'}, {'days': 'R', 'times': '0400pm-0450pm', 'dates': '12/07-12/07', 'location': 'CNS 204'}]","['R 0400pm-0450pm 09/07-09/07 CNS 204', 'R 0400pm-0450pm 10/05-10/05 CNS 204', 'R 0400pm-0450pm 11/02-11/02 CNS 204', 'R 0400pm-0450pm 12/07-12/07 CNS 204']",Hildegard H.  Szokol,0,15,-15
4860,Fall2017,71816,ED 0401,02,1.000,K-12 Teaching Internship Seminar for Initital Certification Candidates,"[{'days': 'R', 'times': '0400pm-0450pm', 'dates': '09/07-09/07', 'location': 'CNS 202'}, {'days': 'R', 'times': '0400pm-0450pm', 'dates': '10/05-10/05', 'location': 'CNS 202'}, {'days': 'R', 'times': '0400pm-0450pm', 'dates': '11/02-11/02', 'location': 'CNS 202'}, {'days': 'R', 'times': '0400pm-0450pm', 'dates': '12/07-12/07', 'location': 'CNS 202'}]","['R 0400pm-0450pm 09/07-09/07 CNS 202', 'R 0400pm-0450pm 10/05-10/05 CNS 202', 'R 0400pm-0450pm 11/02-11/02 CNS 202', 'R 0400pm-0450pm 12/07-12/07 CNS 202']",Sarah-Jane   Henry,0,16,-16
4861,Fall2017,72218,ED 0401,03,1.000,K-12 Teaching Internship Seminar for Initital Certification Candidates,"[{'days': 'R', 'times': '0400pm-0450pm', 'dates': '09/07-09/07', 'location': 'CNS 203'}, {'days': 'R', 'times': '0400pm-0450pm', 'dates': '10/05-10/05', 'location': 'CNS 203'}, {'days': 'R', 'times': '0400pm-0450pm', 'dates': '11/02-11/02', 'location': 'CNS 203'}, {'days': 'R', 'times': '0400pm-0450pm', 'dates': '12/07-12/07', 'location': 'CNS 203'}]","['R 0400pm-0450pm 09/07-09/07 CNS 203', 'R 0400pm-0450pm 10/05-10/05 CNS 203', 'R 0400pm-0450pm 11/02-11/02 CNS 203', 'R 0400pm-0450pm 12/07-12/07 CNS 203']",Alyssa Goulian  Stack,0,17,-17
4862,Fall2017,71731,ED 0429,01,3.000,Philosophical Foundations of Education,"[{'days': 'R', 'times': '0715pm-0915pm', 'dates': '09/05-12/18', 'location': 'CNS 101'}]",['R 0715pm-0915pm 09/05-12/18 CNS 101'],Jean E.  Gaumer,20,20,0
4863,Fall2017,71732,ED 0437,01,3.000,Developing Literacy in the Elementary School: Primary Grades,"[{'days': 'R', 'times': '0455pm-0655pm', 'dates': '09/05-12/18', 'location': 'CNS 101'}]",['R 0455pm-0655pm 09/05-12/18 CNS 101'],Ryan P.  Colwell,20,19,1
4864,Fall2017,72556,ED 0437,02,3.000,Developing Literacy in the Elementary School: Primary Grades,"[{'days': 'M', 'times': '0800am-1030am', 'dates': '09/05-12/18', 'location': 'CNS 101'}]",['M 0800am-1030am 09/05-12/18 CNS 101'],Ryan P.  Colwell,20,12,8
4865,Fall2017,72477,ED 0441,01,3.000,Teaching and Learning within Multicultural Contexts of Education,"[{'days': 'R', 'times': '0455pm-0655pm', 'dates': '09/05-12/18', 'location': 'CNS 305'}]",['R 0455pm-0655pm 09/05-12/18 CNS 305'],Pierre W.  Orelus,19,17,2
4866,Fall2017,71947,ED 0447,01,3.000,Learning Mathematics in the Elementary Classroom,"[{'days': 'M', 'times': '0455pm-0655pm', 'dates': '09/05-12/18', 'location': 'CNS 9'}]",['M 0455pm-0655pm 09/05-12/18 CNS 9'],Alyssa A.  Peterson,27,27,0
4867,Fall2017,72898,ED 0455,01,3.000,"The Literate Learner: Using Critical and Strategic Literacy in the Content Areas, Grades 5-12","[{'days': 'T', 'times': '0455pm-0655pm', 'dates': '09/05-12/18', 'location': 'CNS 101'}]",['T 0455pm-0655pm 09/05-12/18 CNS 101'],Bryan R.  Crandall,20,8,12
4868,Fall2017,71734,ED 0462,01,3.000,Science Methods,"[{'days': 'W', 'times': '0715pm-0915pm', 'dates': '09/05-12/18', 'location': 'CNS 2'}]",['W 0715pm-0915pm 09/05-12/18 CNS 2'],Kristen A.  Record,20,1,19
4869,Fall2017,71735,ED 0463,01,3.000,World Language Methods,"[{'days': 'W', 'times': '0715pm-0915pm', 'dates': '09/05-12/18', 'location': 'CNS 5'}]",['W 0715pm-0915pm 09/05-12/18 CNS 5'],Michael A.  Camporiale,20,4,16
4870,Fall2017,71736,ED 0464,01,3.000,Mathematics Methods,"[{'days': 'M', 'times': '0455pm-0655pm', 'dates': '09/05-12/18', 'location': 'CNS 208'}]",['M 0455pm-0655pm 09/05-12/18 CNS 208'],Bernadine   Krawczyk,20,2,18
4871,Fall2017,71737,ED 0466,01,3.000,English Methods,"[{'days': 'M', 'times': '0455pm-0655pm', 'dates': '09/05-12/18', 'location': 'CNS 108'}]",['M 0455pm-0655pm 09/05-12/18 CNS 108'],Emily R.  Smith,20,4,16
