,program_code,program_name,Unnamed: 0,YEAR,SEMESTER,term,CatalogYear,catalog_id,Title,credits,Prereqs,Coreqs,Fees,Attributes,Description
467,PH,Philosophy,5476,2016.0,Fall,Fall2016,2016_2017,PH 0230,Philosophy of Self and Subjectivity,,,,,,
468,PH,Philosophy,5703,2016.0,Fall,Fall2016,2016_2017,PH 0240,Introduction to Asian Philosophies,,,,,,
469,PH,Philosophy,451,2016.0,Fall,Fall2016,2016_2017,PH 0250,Ethical Theory,,,,,,
470,PH,Philosophy,5691,2016.0,Fall,Fall2016,2016_2017,PH 0260,Social and Political Philosophy,,,,,,
471,PH,Philosophy,5523,2016.0,Fall,Fall2016,2016_2017,PH 0265,Philosophy and Economic Anthropology,,,,,,
472,PH,Philosophy,5636,2016.0,Fall,Fall2016,2016_2017,PH 0270,Aesthetics,,,,,,
473,PH,Philosophy,7592,2017.0,Spring,Spring2017,2016_2017,PH 0272,Philosophy of Film,,,,,,
474,PH,Philosophy,5574,2016.0,Fall,Fall2016,2016_2017,PH 0281,Philosophies of Love and Sex,,,,,,
475,PH,Philosophy,5669,2017.0,Spring,Spring2017,2016_2017,PH 0299C,Special Topics: Thomistic Metaphysics,,,,,,
476,PH,Philosophy,5505,2016.0,Fall,Fall2016,2016_2017,PH 0301,Aristotle,,,,,,
477,PH,Philosophy,5549,2017.0,Spring,Spring2017,2016_2017,PH 0314,Nietzsche,,,,,,
478,PH,Philosophy,5530,2017.0,Spring,Spring2017,2016_2017,PH 0317,Heidegger,,,,,,
479,PH,Philosophy,5715,2016.0,Fall,Fall2016,2016_2017,PH 0360,Critical Race Theory,,,,,,
480,PG,Portuguese,8230,2016.0,Fall,Fall2016,2016_2017,PG 0110,Elementary Brazilian Portuguese I,,,,,,
481,PG,Portuguese,8231,2017.0,Spring,Spring2017,2016_2017,PG 0111,Elem Brazilian Portuguese II,,,,,,
482,PG,Portuguese,7616,2016.0,Fall,Fall2016,2016_2017,PG 0210,Intermediate Brazilian Portuguese I,,,,,,
483,PG,Portuguese,7626,2017.0,Spring,Spring2017,2016_2017,PG 0211,Interm Brazilian Portuguese II,,,,,,
484,NSAN,Nursing: Anesthesia,5315,2017.0,Spring,Spring2017,2016_2017,NSAN 0671,Pharmacologic Strategies in Anesthesia Practice,,,,,,
485,NSAN,Nursing: Anesthesia,5320,2017.0,Summer,Summer2017,2016_2017,NSAN 0673,Chemistry and Physics for Nurse Anesthetists,,,,,,
486,NSAN,Nursing: Anesthesia,5321,2017.0,Summer,Summer2017,2016_2017,NSAN 0675,Clinical Orientation/Specialty Rotations,,,,,,
487,NSAN,Nursing: Anesthesia,8575,2017.0,Summer,Summer2017,2016_2017,NSAN 0678,Regional Anesthesia and Pain Management in Clinical Practice,,,,,,
488,NSAN,Nursing: Anesthesia,5426,2017.0,Spring,Spring2017,2016_2017,NSAN 0683,Clinical Correlation Conference III,,,,,,
489,NSAN,Nursing: Anesthesia,5427,2017.0,Spring,Spring2017,2016_2017,NSAN 0686,Principles of Nurse Anesthesia Practice I,,,,,,
490,NSAN,Nursing: Anesthesia,5432,2017.0,Summer,Summer2017,2016_2017,NSAN 0687,Principles of Nurse Anesthesia Practice II,,,,,,
491,NSAN,Nursing: Anesthesia,5421,2016.0,Fall,Fall2016,2016_2017,NSAN 0688,Principles of Nurse Anesthesia Practice III,,,,,,
492,MU,Music,4709,2017.0,Spring,Spring2017,2016_2017,MU 0101,The History of Jazz,,,,,,
493,MU,Music,4695,2016.0,Fall,Fall2016,2016_2017,MU 0102,History and Development of Rock,,,,,,
494,MU,Music,4729,2016.0,Fall,Fall2016,2016_2017,MU 0103,History of Music: 400-1700,,,,,,
495,MU,Music,4728,2016.0,Fall,Fall2016,2016_2017,MU 0104,History of Music: 1700-1964,,,,,,
496,MU,Music,3560,2016.0,Fall,Fall2016,2016_2017,MU 0120,The History of American Song,,,,,,
497,MU,Music,4739,2016.0,Fall,Fall2016,2016_2017,MU 0124,Bach and Beethoven,,,,,,
498,MU,Music,3559,2016.0,Fall,Fall2016,2016_2017,MU 0150,Music Theory and Composition I,,,,,,
499,MU,Music,2949,2016.0,Fall,Fall2016,2016_2017,MU 0156,Introduction to Music Technology: History and Practice,,,,,,
500,MU,Music,3568,2017.0,Spring,Spring2017,2016_2017,MU 0201,Hip-Hop and Its Antecedants,,,,,,
501,MU,Music,2958,2017.0,Spring,Spring2017,2016_2017,MU 0202,Digital Audio Workstation,,,,,,
502,MU,Music,4747,2017.0,Spring,Spring2017,2016_2017,MU 0244,Music of the 20th Century,,,,,,
503,MU,Music,2951,2016.0,Fall,Fall2016,2016_2017,MU 0245,Survey of Film Music: Hearing the Movies,,,,,,
504,MU,Music,3569,2017.0,Spring,Spring2017,2016_2017,MU 0250,Music Theory and Composition II,,,,,,
505,MU,Music,4754,2016.0,Fall,Fall2016,2016_2017,MU 0255,University Symphony Orchestra,,,,,,
506,MU,Music,4698,2016.0,Fall,Fall2016,2016_2017,MU 0256,Jazz Ensemble,,,,,,
507,MOT,Management of Technology,8499,2017.0,Spring,Spring2017,2016_2017,MOT 0405,Supply Chain Design,,,,,,
508,MOT,Management of Technology,7401,2016.0,Fall,Fall2016,2016_2017,MOT 0415,Information Systems,,,,,,
509,MOT,Management of Technology,7403,2017.0,Summer,Summer2017,2016_2017,MOT 0420,Design for Economy and Reliability,,,,,,
510,MOT,Management of Technology,5361,2017.0,Spring,Spring2017,2016_2017,MOT 0460,Project Management,,,,,,
511,MOT,Management of Technology,5354,2016.0,Fall,Fall2016,2016_2017,MOT 0470,Leadership in Technical Enterprise,,,,,,
512,MOT,Management of Technology,5360,2017.0,Spring,Spring2017,2016_2017,MOT 0500,Introduction to Systems Engineering,,,,,,
513,MOT,Management of Technology,5351,2016.0,Fall,Fall2016,2016_2017,MOT 0591,Capstone I: Project Definition and Planning,,,,,,
514,MOT,Management of Technology,5352,2016.0,Fall,Fall2016,2016_2017,MOT 0592,Capstone II: Project Execution and Results,,,,,,
515,ME,Mechanical Engineering,4609,2016.0,Fall,Fall2016,2016_2017,ME 0201,Engineering Statics,,,,,,
516,ME,Mechanical Engineering,4617,2017.0,Spring,Spring2017,2016_2017,ME 0203,Kinematics and Dynamics,,,,,,
517,ME,Mechanical Engineering,4687,2016.0,Fall,Fall2016,2016_2017,ME 0206L,Mechanics Lab,,,,,,
518,ME,Mechanical Engineering,4629,2016.0,Fall,Fall2016,2016_2017,ME 0207,Materials Science,,,,,,
519,ME,Mechanical Engineering,2366,2016.0,Fall,Fall2016,2016_2017,ME 0241,Principles of Thermodynamics,,,,,,
520,ME,Mechanical Engineering,4645,2017.0,Spring,Spring2017,2016_2017,ME 0307L,Dynamics Systems Lab,,,,,,
521,ME,Mechanical Engineering,4619,2017.0,Spring,Spring2017,2016_2017,ME 0308,Strength of Materials,,,,,,
522,ME,Mechanical Engineering,4630,2016.0,Fall,Fall2016,2016_2017,ME 0310L,Product Manufacturing Lab,,,,,,
523,ME,Mechanical Engineering,4628,2016.0,Fall,Fall2016,2016_2017,ME 0311,Machine Design,,,,,,
524,ME,Mechanical Engineering,4647,2017.0,Spring,Spring2017,2016_2017,ME 0318,Finite Element Analysis,,,,,,
525,ME,Mechanical Engineering,7484,2016.0,Fall,Fall2016,2016_2017,ME 0319,Applications of Finite Element Analysis,,,,,,
526,ME,Mechanical Engineering,4664,2016.0,Fall,Fall2016,2016_2017,ME 0322,Advanced Dynamics,,,,,,
527,ME,Mechanical Engineering,4648,2017.0,Spring,Spring2017,2016_2017,ME 0324,Micro and Nano Manufacturing,,,,,,
528,ME,Mechanical Engineering,4627,2016.0,Fall,Fall2016,2016_2017,ME 0325,Engineering Systems Dynamics,,,,,,
529,ME,Mechanical Engineering,2374,2017.0,Spring,Spring2017,2016_2017,ME 0342,Applications of Thermodynamics,,,,,,
530,ME,Mechanical Engineering,4675,2016.0,Fall,Fall2016,2016_2017,ME 0346,Energy Conversion,,,,,,
531,ME,Mechanical Engineering,4679,2017.0,Spring,Spring2017,2016_2017,ME 0347,Fluid Mechanics,,,,,,
532,ME,Mechanical Engineering,7909,2017.0,Spring,Spring2017,2016_2017,ME 0348L,Thermal and Fluids Lab,,,,,,
533,ME,Mechanical Engineering,2365,2016.0,Fall,Fall2016,2016_2017,ME 0349,Heat Transfer,,,,,,
534,ME,Mechanical Engineering,4682,2016.0,Fall,Fall2016,2016_2017,ME 0350L,Energy Transfer Lab,,,,,,
535,ME,Mechanical Engineering,7906,2017.0,Spring,Spring2017,2016_2017,ME 0353,Computational Fluid Dynamics,,,,,,
536,ME,Mechanical Engineering,4643,2017.0,Spring,Spring2017,2016_2017,ME 0372,Applications of Theory of Elasticity,,,,,,
537,ME,Mechanical Engineering,2292,2017.0,Spring,Spring2017,2016_2017,ME 0400,Feedback and Control Systems,,,,,,
538,ME,Mechanical Engineering,4667,2017.0,Spring,Spring2017,2016_2017,ME 0405,Design of Mechatronics Systems,,,,,,
539,ME,Mechanical Engineering,4631,2016.0,Fall,Fall2016,2016_2017,ME 0410L,Product Manufacturing Lab,,,,,,
540,ME,Mechanical Engineering,4659,2016.0,Fall,Fall2016,2016_2017,ME 0411,Theory and Applications of Robot Kinematics,,,,,,
541,ME,Mechanical Engineering,4665,2016.0,Fall,Fall2016,2016_2017,ME 0412,Advanced Dynamics,,,,,,
542,ME,Mechanical Engineering,4608,2016.0,Fall,Fall2016,2016_2017,ME 0415,Engineering Applications of Numerical Methods,,,,,,
543,ME,Mechanical Engineering,4649,2017.0,Spring,Spring2017,2016_2017,ME 0424,Micro and Nano Manufacturing,,,,,,
544,ME,Mechanical Engineering,7907,2017.0,Spring,Spring2017,2016_2017,ME 0428,Computational Fluid Dynamics,,,,,,
545,ME,Mechanical Engineering,4676,2016.0,Fall,Fall2016,2016_2017,ME 0451,Energy Conversion,,,,,,
546,ME,Mechanical Engineering,7485,2016.0,Fall,Fall2016,2016_2017,ME 0470,Applications of Finite Element Analysis,,,,,,
547,ME,Mechanical Engineering,4644,2017.0,Spring,Spring2017,2016_2017,ME 0472,Applications of Theory of Elasticity,,,,,,
548,LAC,Latin American and Caribbean Studies,1928,2017.0,Spring,Spring2017,2016_2017,LAC 0300,Justice and the Developing World,,,,,,
549,MG,Management,3901,2016.0,Fall,Fall2016,2016_2017,MG 0101,Introduction to Management,,,,,,
550,MG,Management,7390,2016.0,Fall,Fall2016,2016_2017,MG 0235,Managing Human Resources,,,,,,
551,MG,Management,3970,2016.0,Fall,Fall2016,2016_2017,MG 0240,Leading and Managing People,,,,,,
552,MG,Management,4004,2017.0,Spring,Spring2017,2016_2017,MG 0300,Business Strategies in the Global Environment,,,,,,
553,MG,Management,8530,2017.0,Spring,Spring2017,2016_2017,MG 0303C,Topics in Management: Sports Media Platforms and Strategies,,,,,,
554,MG,Management,3957,2016.0,Fall,Fall2016,2016_2017,MG 0320,Diversity in the Workplace,,,,,,
555,MG,Management,3969,2016.0,Fall,Fall2016,2016_2017,MG 0330,Career Planning,,,,,,
556,MG,Management,4060,2016.0,Fall,Fall2016,2016_2017,MG 0335,Entrepreneurship and Small Business Management,,,,,,
557,MG,Management,4039,2016.0,Fall,Fall2016,2016_2017,MG 0337,Technology Ventures,,,,,,
558,MG,Management,8359,2017.0,Spring,Spring2017,2016_2017,MG 0338,Managing a Family Business,,,,,,
559,MG,Management,3914,2016.0,Fall,Fall2016,2016_2017,MG 0340,Critical Issues in Management,,,,,,
560,MG,Management,1073,2016.0,Fall,Fall2016,2016_2017,MG 0350,International Law,,,,,,
561,MG,Management,7392,2016.0,Fall,Fall2016,2016_2017,MG 0360,Negotiations and Dispute Resolution,,,,,,
562,MG,Management,4027,2017.0,Spring,Spring2017,2016_2017,MG 0370,Managing Non-Profit Organizations,,,,,,
563,MG,Management,8436,2017.0,Spring,Spring2017,2016_2017,MG 0375,Sports Management,,,,,,
564,MG,Management,3987,2017.0,Summer,Summer2017,2016_2017,MG 0500,Leadership,,,,,,
565,MG,Management,467,2016.0,Fall,Fall2016,2016_2017,MG 0503,Legal and Ethical Environment of Business,,,,,,
566,MG,Management,429,2016.0,Fall,Fall2016,2016_2017,MG 0504,Managing People for Competitive Advantage,,,,,,
567,MG,Management,4006,2017.0,Spring,Spring2017,2016_2017,MG 0505,Human Resources Strategies,,,,,,
568,MG,Management,4038,2016.0,Fall,Fall2016,2016_2017,MG 0508,Strategic Management of Technology and Innovation: The Entrepreneurial Firm,,,,,,
569,MG,Management,1047,2016.0,Fall,Fall2016,2016_2017,MG 0512,The Law of Commercial Transactions: Advanced Studies in the Uniform Commerical Code,,,,,,
570,MG,Management,4053,2017.0,Summer,Summer2017,2016_2017,MG 0540,Cross-Cultural Management,,,,,,
571,MG,Management,4021,2016.0,Fall,Fall2016,2016_2017,MG 0584,Capstone: Global Competitive Strategy,,,,,,
572,MA,Mathematics,4329,2016.0,Fall,Fall2016,2016_2017,MA 0011,Precalculus,,,,,,
573,MA,Mathematics,7463,2016.0,Fall,Fall2016,2016_2017,MA 0015,Mathematics: An Exploration,,,,,,
574,MA,Mathematics,4343,2016.0,Fall,Fall2016,2016_2017,MA 0016,Concepts of Calculus,,,,,,
575,MA,Mathematics,4328,2016.0,Fall,Fall2016,2016_2017,MA 0017,Introduction to Probability and Statistics,,,,,,
576,MA,Mathematics,1656,2016.0,Fall,Fall2016,2016_2017,MA 0119,Applied Calculus I,,,,,,
577,MA,Mathematics,1664,2017.0,Spring,Spring2017,2016_2017,MA 0120,Applied Calculus II,,,,,,
578,MA,Mathematics,4396,2016.0,Fall,Fall2016,2016_2017,MA 0145,"Calculus I for Chemistry, Engineering, and Physics Majors",,,,,,
579,MA,Mathematics,4400,2017.0,Spring,Spring2017,2016_2017,MA 0146,"Calculus II for Chemistry, Engineering, and Physics Majors",,,,,,
580,MA,Mathematics,4423,2016.0,Fall,Fall2016,2016_2017,MA 0151,Functional Programming,,,,,,
581,MA,Mathematics,2232,2016.0,Fall,Fall2016,2016_2017,MA 0171,Calculus I,,,,,,
582,MA,Mathematics,2242,2017.0,Spring,Spring2017,2016_2017,MA 0172,Calculus II,,,,,,
583,MA,Mathematics,4434,2016.0,Fall,Fall2016,2016_2017,MA 0217,Accelerated Statistics,,,,,,
584,MA,Mathematics,7461,2016.0,Fall,Fall2016,2016_2017,MA 0221,Applied Calculus III,,,,,,
585,MA,Mathematics,4391,2017.0,Spring,Spring2017,2016_2017,MA 0231,Discrete Mathematics,,,,,,
586,MA,Mathematics,1666,2017.0,Spring,Spring2017,2016_2017,MA 0235,Linear Algebra,,,,,,
587,MA,Mathematics,2233,2016.0,Fall,Fall2016,2016_2017,MA 0245,"Calculus III for Chemistry, Engineering, and Physics Majors",,,,,,
588,MA,Mathematics,2243,2017.0,Spring,Spring2017,2016_2017,MA 0251,Ordinary Differential Equations,,,,,,
589,MA,Mathematics,4518,2016.0,Fall,Fall2016,2016_2017,MA 0273,Multivariable Calculus,,,,,,
590,MA,Mathematics,4593,2017.0,Spring,Spring2017,2016_2017,MA 0300,Topics in Discrete Mathematics,,,,,,
591,MA,Mathematics,4410,2016.0,Fall,Fall2016,2016_2017,MA 0331,Applied Mathematics,,,,,,
592,MA,Mathematics,7443,2016.0,Fall,Fall2016,2016_2017,MA 0334,Abstract Algebra,,,,,,
593,MA,Mathematics,7471,2017.0,Spring,Spring2017,2016_2017,MA 0342,Theory of Computation,,,,,,
594,MA,Mathematics,2234,2016.0,Fall,Fall2016,2016_2017,MA 0351,Probability Theory,,,,,,
595,MA,Mathematics,4498,2017.0,Spring,Spring2017,2016_2017,MA 0352,Mathematical Statistics,,,,,,
596,MA,Mathematics,4497,2017.0,Spring,Spring2017,2016_2017,MA 0354,Actuarial Problem Solving,,,,,,
597,MA,Mathematics,4504,2016.0,Fall,Fall2016,2016_2017,MA 0371,Real Analysis,,,,,,
598,MA,Mathematics,4521,2017.0,Spring,Spring2017,2016_2017,MA 0373,Complex Analysis,,,,,,
599,MA,Mathematics,1658,2016.0,Fall,Fall2016,2016_2017,MA 0377,Numerical Analysis,,,,,,
600,MA,Mathematics,4511,2017.0,Spring,Spring2017,2016_2017,MA 0385,Point Set Topology,,,,,,
601,MA,Mathematics,4591,2017.0,Spring,Spring2017,2016_2017,MA 0391,Honors Seminar II,,,,,,
602,MA,Mathematics,4488,2016.0,Fall,Fall2016,2016_2017,MA 0417,Applied Statistical Methods,,,,,,
603,MA,Mathematics,4592,2017.0,Spring,Spring2017,2016_2017,MA 0435,Linear Algebra,,,,,,
604,MA,Mathematics,2244,2017.0,Spring,Spring2017,2016_2017,MA 0451,Probability Theory,,,,,,
605,MA,Mathematics,2235,2016.0,Fall,Fall2016,2016_2017,MA 0452,Statistics Theory,,,,,,
606,MA,Mathematics,4412,2016.0,Fall,Fall2016,2016_2017,MA 0471,Real Analysis,,,,,,
607,MA,Mathematics,4522,2017.0,Spring,Spring2017,2016_2017,MA 0472,Complex Analysis,,,,,,
608,MA,Mathematics,4594,2017.0,Summer,Summer2017,2016_2017,MA 0495B,Special Topics: Graph Theory,,,,,,
609,MA,Mathematics,2245,2017.0,Summer,Summer2017,2016_2017,MA 0532,Partial Differential Equations,,,,,,
610,MA,Mathematics,7455,2017.0,Spring,Spring2017,2016_2017,MA 0537,Number Theory,,,,,,
611,MA,Mathematics,4598,2016.0,Fall,Fall2016,2016_2017,MA 0550,Classical Financial Mathematics,,,,,,
612,MA,Mathematics,4483,2017.0,Summer,Summer2017,2016_2017,MA 0565,Use of Technology in the Classroom,,,,,,
613,MA,Mathematics,1659,2016.0,Fall,Fall2016,2016_2017,MA 0577,Numerical Analysis,,,,,,
614,MA,Mathematics,4599,2017.0,Spring,Spring2017,2016_2017,MA 0578,Mathematics of Financial Derivatives,,,,,,
615,MK,Marketing,4071,2016.0,Fall,Fall2016,2016_2017,MK 0101,Principles of Marketing,,,,,,
616,MK,Marketing,4132,2016.0,Fall,Fall2016,2016_2017,MK 0212,Consumer Behavior,,,,,,
617,MK,Marketing,4151,2016.0,Fall,Fall2016,2016_2017,MK 0221,Sales and Sales Management,,,,,,
618,MK,Marketing,4083,2017.0,Spring,Spring2017,2016_2017,MK 0231,Advertising,,,,,,
619,MK,Marketing,8442,2017.0,Spring,Spring2017,2016_2017,MK 0241,Digital Marketing,,,,,,
620,MK,Marketing,7409,2016.0,Fall,Fall2016,2016_2017,MK 0251,Social Media Marketing,,,,,,
621,MK,Marketing,4074,2016.0,Fall,Fall2016,2016_2017,MK 0261,Sports Marketing,,,,,,
622,MK,Marketing,4183,2016.0,Fall,Fall2016,2016_2017,MK 0311,Marketing Research,,,,,,
623,MK,Marketing,7418,2016.0,Fall,Fall2016,2016_2017,MK 0312,Global Marketing,,,,,,
624,MK,Marketing,4114,2016.0,Fall,Fall2016,2016_2017,MK 0321,Marketing Channels,,,,,,
625,MK,Marketing,4084,2017.0,Spring,Spring2017,2016_2017,MK 0331,Media Strategy,,,,,,
626,MK,Marketing,4196,2016.0,Fall,Fall2016,2016_2017,MK 0332,Public Relations,,,,,,
627,MK,Marketing,4159,2017.0,Spring,Spring2017,2016_2017,MK 0341,Brand Management,,,,,,
628,MK,Marketing,4182,2016.0,Fall,Fall2016,2016_2017,MK 0500,Customer Value,,,,,,
629,MK,Marketing,4096,2016.0,Fall,Fall2016,2016_2017,MK 0510,Customer Behavior,,,,,,
630,MK,Marketing,4121,2017.0,Spring,Spring2017,2016_2017,MK 0520,Marketing Research,,,,,,
631,MK,Marketing,8157,2017.0,Spring,Spring2017,2016_2017,MK 0585,Contemporary Topics: Retail Analytics,,,,,,
632,NS,Nursing,4762,2016.0,Fall,Fall2016,2016_2017,NS 0110,Introduction to Professional Nursing,,,,,,
633,NS,Nursing,4778,2016.0,Fall,Fall2016,2016_2017,NS 0112,Healthcare Delivery Systems,,,,,,
634,NS,Nursing,4822,2016.0,Fall,Fall2016,2016_2017,NS 0250,Dimensions of Professional Nursing,,,,,,
635,NS,Nursing,4806,2017.0,Spring,Spring2017,2016_2017,NS 0252,Health Assessment for Registered Nurses,,,,,,
636,NS,Nursing,4815,2017.0,Summer,Summer2017,2016_2017,NS 0270,Health Assessment,,,,,,
637,NS,Nursing,4805,2017.0,Spring,Spring2017,2016_2017,NS 0270L,Health Assessment Lab,,,,,,
638,NS,Nursing,4855,2017.0,Summer,Summer2017,2016_2017,NS 0272,Geriatric Nursing,,,,,,
639,NS,Nursing,4836,2016.0,Fall,Fall2016,2016_2017,NS 0272C,Geriatric Nursing Clinical,,,,,,
640,NS,Nursing,4777,2016.0,Fall,Fall2016,2016_2017,NS 0301,Health and Wellness,,,,,,
641,NS,Nursing,4792,2016.0,Fall,Fall2016,2016_2017,NS 0303,Basic Pathophysiology and Pharmacology,,,,,,
642,NS,Nursing,5059,2016.0,Fall,Fall2016,2016_2017,NS 0305,Mental Health Nursing,,,,,,
643,NS,Nursing,4972,2016.0,Fall,Fall2016,2016_2017,NS 0305C,Mental Health Nursing Clinical,,,,,,
644,NS,Nursing,4947,2017.0,Summer,Summer2017,2016_2017,NS 0307,Fundamentals of Nursing Care,,,,,,
645,NS,Nursing,5128,2016.0,Fall,Fall2016,2016_2017,NS 0307L,Fundamentals of Nursing Care Lab,,,,,,
646,NS,Nursing,4793,2016.0,Fall,Fall2016,2016_2017,NS 0310,Foundations of Research for Evidence Based Practice,,,,,,
647,NS,Nursing,4966,2017.0,Spring,Spring2017,2016_2017,NS 0312,Medical Surgical Nursing I,,,,,,
648,NS,Nursing,4795,2016.0,Fall,Fall2016,2016_2017,NS 0312C,Medical Surgical Nursing I Clinical,,,,,,
649,NS,Nursing,4902,2016.0,Fall,Fall2016,2016_2017,NS 0314,Maternal and Newborn Nursing,,,,,,
650,NS,Nursing,4903,2016.0,Fall,Fall2016,2016_2017,NS 0314C,Maternal and Newborn Nursing Clinical,,,,,,
651,NS,Nursing,4880,2017.0,Spring,Spring2017,2016_2017,NS 0321,Professional Nursing Leadership,,,,,,
652,NS,Nursing,4763,2016.0,Fall,Fall2016,2016_2017,NS 0323,Pediatric Nursing,,,,,,
653,NS,Nursing,4767,2017.0,Spring,Spring2017,2016_2017,NS 0323C,Pediatric Nursing Clinical,,,,,,
654,NS,Nursing,4962,2016.0,Fall,Fall2016,2016_2017,NS 0325,Medical Surgical Nursing II,,,,,,
655,NS,Nursing,4807,2017.0,Spring,Spring2017,2016_2017,NS 0325C,Medical Surgical Nursing II Clinical,,,,,,
656,NS,Nursing,5125,2016.0,Fall,Fall2016,2016_2017,NS 0330,"Community, Public and Global Health Nursing",,,,,,
657,NS,Nursing,4776,2016.0,Fall,Fall2016,2016_2017,NS 0330C,"Community, Public and Global Health Nursing Clinical",,,,,,
658,NS,Nursing,4819,2017.0,Summer,Summer2017,2016_2017,NS 0332,Transition to Professional Nursing,,,,,,
659,NS,Nursing,4825,2017.0,Spring,Spring2017,2016_2017,NS 0356,Transition Seminar for Professional Nursing,,,,,,
660,NS,Nursing,5385,2017.0,Spring,Spring2017,2016_2017,NS 0360,Critical Care Nursing,,,,,,
661,NS,Nursing,5293,2016.0,Fall,Fall2016,2016_2017,NS 0521,Advanced Nursing Roles for Systems Leadership and Improvement,,,,,,
662,NS,Nursing,5294,2016.0,Fall,Fall2016,2016_2017,NS 0523,Quality Outcomes Management I,,,,,,
663,NS,Nursing,5295,2017.0,Spring,Spring2017,2016_2017,NS 0524,Quality Outcomes Management II,,,,,,
664,NS,Nursing,7501,2017.0,Spring,Spring2017,2016_2017,NS 0601,Epidemiology and Biostatistics,,,,,,
665,NS,Nursing,1869,2016.0,Fall,Fall2016,2016_2017,NS 0602,Healthcare Economics and Marketing,,,,,,
666,NS,Nursing,5305,2016.0,Fall,Fall2016,2016_2017,NS 0604,Advanced Health Assessment,,,,,,
667,NS,Nursing,5024,2017.0,Spring,Spring2017,2016_2017,NS 0605,Advanced Healthcare Policy,,,,,,
668,NS,Nursing,5296,2017.0,Spring,Spring2017,2016_2017,NS 0608,Research Methods for Evidenced-Based Practice,,,,,,
669,NS,Nursing,5340,2016.0,Fall,Fall2016,2016_2017,NS 0609,Role Reflective Practice for MSN-DNP Students,,,,,,
670,NS,Nursing,5222,2016.0,Fall,Fall2016,2016_2017,NS 0610,Advanced Nursing Roles and Reflective Practice,,,,,,
671,NS,Nursing,5150,2017.0,Summer,Summer2017,2016_2017,NS 0611,Clinical Prevention and Strategies for Change,,,,,,
672,NS,Nursing,4768,2017.0,Spring,Spring2017,2016_2017,NS 0612,Research Translation for Clinical Practice,,,,,,
673,NS,Nursing,5353,2016.0,Fall,Fall2016,2016_2017,NS 0613,Finance and Quality Management in Healthcare Organizations,,,,,,
674,NS,Nursing,5223,2016.0,Fall,Fall2016,2016_2017,NS 0614,Information Technology for Healthcare Improvement,,,,,,
675,NS,Nursing,5387,2017.0,Spring,Spring2017,2016_2017,NS 0615,Leadership and Interprofessional Collaboration,,,,,,
676,NS,Nursing,5374,2016.0,Fall,Fall2016,2016_2017,NS 0640,Advanced Physiology and Pathophysiology,,,,,,
677,NS,Nursing,8313,2017.0,Summer,Summer2017,2016_2017,NS 0641,Advanced Pharmacology,,,,,,
678,NS,Nursing,5372,2016.0,Fall,Fall2016,2016_2017,NS 0642,Adult Health I,,,,,,
679,NS,Nursing,5402,2017.0,Spring,Spring2017,2016_2017,NS 0643,Adult Health II,,,,,,
680,NS,Nursing,5407,2017.0,Summer,Summer2017,2016_2017,NS 0644,Practicum in Adult Health I,,,,,,
681,NS,Nursing,5394,2016.0,Fall,Fall2016,2016_2017,NS 0645,Care of Children and Families,,,,,,
682,NS,Nursing,5395,2016.0,Fall,Fall2016,2016_2017,NS 0646,"Practicum in Care of Women, Children, and Families",,,,,,
683,NS,Nursing,5384,2017.0,Spring,Spring2017,2016_2017,NS 0647,Care of At-Risk Populations,,,,,,
684,NS,Nursing,5403,2017.0,Spring,Spring2017,2016_2017,NS 0648,Practicum in Care of At-Risk Populations,,,,,,
685,NS,Nursing,5068,2016.0,Fall,Fall2016,2016_2017,NS 0650,Psychopathology,,,,,,
686,NS,Nursing,5078,2017.0,Spring,Spring2017,2016_2017,NS 0652,Mental Health Nursing of Individuals,,,,,,
687,NS,Nursing,5414,2016.0,Fall,Fall2016,2016_2017,NS 0661,Mental Health Nursing of Groups and Families Across the Lifespan,,,,,,
688,NS,Nursing,5079,2017.0,Spring,Spring2017,2016_2017,NS 0663,Primary Mental Health Nursing Across the Lifespan,,,,,,
689,NS,Nursing,8362,2017.0,Summer,Summer2017,2016_2017,NS 0665,Mental Health Nursing of Children and Adolescents,,,,,,
690,NS,Nursing,5086,2017.0,Summer,Summer2017,2016_2017,NS 0666A,Practicum I: PMHNP,,,,,,
691,NS,Nursing,7535,2016.0,Fall,Fall2016,2016_2017,NS 0666B,Practicum II: PMHNP,,,,,,
692,NS,Nursing,7539,2017.0,Spring,Spring2017,2016_2017,NS 0666C,Practicum III: PMHNP,,,,,,
693,NS,Nursing,7541,2017.0,Summer,Summer2017,2016_2017,NS 0667,Psychopharmacology,,,,,,
694,NS,Nursing,5373,2016.0,Fall,Fall2016,2016_2017,NS 0669,Advanced Pathophysiology for Anesthesia Practice,,,,,,
695,NS,Nursing,774,2017.0,Summer,Summer2017,2016_2017,NS 0670,Human Anatomy and Physiology for Nurse Anesthetists,,,,,,
696,NS,Nursing,5343,2017.0,Spring,Spring2017,2016_2017,NS 0697,DNP Seminar I,,,,,,
697,NS,Nursing,5338,2016.0,Fall,Fall2016,2016_2017,NS 0699,DNP Seminar II,,,,,,
698,LA,Latin,1384,2016.0,Fall,Fall2016,2016_2017,LA 0111,Basic Latin,,,,,,
699,LA,Latin,1386,2016.0,Fall,Fall2016,2016_2017,LA 0210,Readings in Latin Prose and Poetry I,,,,,,
