,YEAR,SEMESTER,term,CatalogYear,Catalog_ID,program_name,program_code,Title,credits,Prereqs,Coreqs,Fees,Attributes,Description
8231,2017.0,Spring,Spring2017,2016_2017,PG 0111,,,Elem Brazilian Portuguese II,,,,,,
7616,2016.0,Fall,Fall2016,2016_2017,PG 0210,,,Intermediate Brazilian Portuguese I,,,,,,
7626,2017.0,Spring,Spring2017,2016_2017,PG 0211,,,Interm Brazilian Portuguese II,,,,,,
5474,2016.0,Fall,Fall2016,2016_2017,PH 0101,,,Introduction to Philosophy,,,,,,
8212,2016.0,Fall,Fall2016,2016_2017,PH 0200,,,Ancient Philosophy,,,,,,
5558,2016.0,Fall,Fall2016,2016_2017,PH 0202,,,Modern Philosophy,,,,,,
5605,2016.0,Fall,Fall2016,2016_2017,PH 0204,,,20th Century Philosophy,,,,,,
5514,2017.0,Spring,Spring2017,2016_2017,PH 0206,,,Philosophical Perspectives on Women in Classical Literature,,,,,,
5620,2016.0,Fall,Fall2016,2016_2017,PH 0209,,,Existentialism,,,,,,
5485,2017.0,Spring,Spring2017,2016_2017,PH 0210,,,Phenomenology,,,,,,
8219,2017.0,Spring,Spring2017,2016_2017,PH 0215,,,Philosophy of Science,,,,,,
8216,2016.0,Fall,Fall2016,2016_2017,PH 0217,,,Logic,,,,,,
7584,2016.0,Fall,Fall2016,2016_2017,PH 0218,,,Philosophy and Biochemistry of Food and Eating Practices,,,,,,
5476,2016.0,Fall,Fall2016,2016_2017,PH 0230,,,Philosophy of Self and Subjectivity,,,,,,
5703,2016.0,Fall,Fall2016,2016_2017,PH 0240,,,Introduction to Asian Philosophies,,,,,,
451,2016.0,Fall,Fall2016,2016_2017,PH 0250,,,Ethical Theory,,,,,,
5691,2016.0,Fall,Fall2016,2016_2017,PH 0260,,,Social and Political Philosophy,,,,,,
5523,2016.0,Fall,Fall2016,2016_2017,PH 0265,,,Philosophy and Economic Anthropology,,,,,,
5636,2016.0,Fall,Fall2016,2016_2017,PH 0270,,,Aesthetics,,,,,,
7592,2017.0,Spring,Spring2017,2016_2017,PH 0272,,,Philosophy of Film,,,,,,
5574,2016.0,Fall,Fall2016,2016_2017,PH 0281,,,Philosophies of Love and Sex,,,,,,
5669,2017.0,Spring,Spring2017,2016_2017,PH 0299C,,,Special Topics: Thomistic Metaphysics,,,,,,
5505,2016.0,Fall,Fall2016,2016_2017,PH 0301,,,Aristotle,,,,,,
5549,2017.0,Spring,Spring2017,2016_2017,PH 0314,,,Nietzsche,,,,,,
5530,2017.0,Spring,Spring2017,2016_2017,PH 0317,,,Heidegger,,,,,,
5715,2016.0,Fall,Fall2016,2016_2017,PH 0360,,,Critical Race Theory,,,,,,
2899,2017.0,Spring,Spring2017,2016_2017,PO 0011,,,Introduction to American Politics,,,,,,
5893,2016.0,Fall,Fall2016,2016_2017,PO 0012,,,Introduction to Comparative Politics,,,,,,
5917,2016.0,Fall,Fall2016,2016_2017,PO 0014,,,Introduction to Political Theory,,,,,,
5919,2016.0,Fall,Fall2016,2016_2017,PO 0115,,,Introduction to the Study of Peace and Justice,,,,,,
5926,2017.0,Spring,Spring2017,2016_2017,PO 0118,,,American Political Thought,,,,,,
5937,2016.0,Fall,Fall2016,2016_2017,PO 0119,,,"Sex, Sexuality, and Gender",,,,,,
3779,2017.0,Summer,Summer2017,2016_2017,PO 0127,,,United Nations Security Council Crisis Simulation,,,,,,
3765,2016.0,Fall,Fall2016,2016_2017,PO 0129,,,Politics of Humanitarian Action,,,,,,
3764,2016.0,Fall,Fall2016,2016_2017,PO 0130,,,International Relations: Theories and Challenges,,,,,,
2894,2016.0,Fall,Fall2016,2016_2017,PO 0131,,,International Environmental Policy,,,,,,
3786,2016.0,Fall,Fall2016,2016_2017,PO 0133,,,United States Foreign Policy,,,,,,
3784,2016.0,Fall,Fall2016,2016_2017,PO 0135,,,Introduction to International Law,,,,,,
3785,2016.0,Fall,Fall2016,2016_2017,PO 0137,,,Threats to Global Security in the 21st Century,,,,,,
5936,2016.0,Fall,Fall2016,2016_2017,PO 0141,,,African Politics,,,,,,
3800,2017.0,Spring,Spring2017,2016_2017,PO 0142,,,Latin American Politics,,,,,,
5895,2016.0,Fall,Fall2016,2016_2017,PO 0144,,,Middle Eastern Politics,,,,,,
5928,2017.0,Spring,Spring2017,2016_2017,PO 0147,,,Northern Ireland: The Politics of War and Peace,,,,,,
5907,2017.0,Spring,Spring2017,2016_2017,PO 0149,,,Third World: Common Fate? Common Bond?,,,,,,
5943,2017.0,Spring,Spring2017,2016_2017,PO 0153,,,"The Politics of Race, Class, and Gender",,,,,,
8223,2016.0,Fall,Fall2016,2016_2017,PO 0155,,,Public Administration,,,,,,
5871,2016.0,Fall,Fall2016,2016_2017,PO 0161,,,The American Presidency,,,,,,
5870,2016.0,Fall,Fall2016,2016_2017,PO 0163,,,Supreme Court,,,,,,
2895,2016.0,Fall,Fall2016,2016_2017,PO 0169,,,US Environmental Politics and Policy,,,,,,
5880,2017.0,Spring,Spring2017,2016_2017,PO 0170,,,The Battle Over Family Values in American Politics,,,,,,
5906,2017.0,Spring,Spring2017,2016_2017,PO 0190E,,,Special Topics: Turkey: A Nation of Contradictions in Turmoil,,,,,,
8226,2017.0,Spring,Spring2017,2016_2017,PO 0190F,,,Special Topics: State and Local Politics,,,,,,
2900,2017.0,Spring,Spring2017,2016_2017,PO 0190G,,,Special Topics: Seminar on Global Environmental Politics,,,,,,
5942,2017.0,Spring,Spring2017,2016_2017,PO 0220,,,Seminar on Feminist Theory,,,,,,
3771,2017.0,Spring,Spring2017,2016_2017,PO 0390,,,Politics Seminar: International Human Rights,,,,,,
5784,2017.0,Spring,Spring2017,2016_2017,PS 0071,,,Physics of Light and Color,,,,,,
5796,2016.0,Fall,Fall2016,2016_2017,PS 0077,,,Science and Technology of War and Peace: The Way Things Work,,,,,,
5855,2016.0,Fall,Fall2016,2016_2017,PS 0078,,,The Nature of the Universe,,,,,,
5861,2017.0,Spring,Spring2017,2016_2017,PS 0087,,,Fundamentals of Astronomy,,,,,,
5828,2016.0,Fall,Fall2016,2016_2017,PS 0093,,,Energy and Environment,,,,,,
5729,2016.0,Fall,Fall2016,2016_2017,PS 0115,,,General Physics I,,,,,,
5743,2016.0,Fall,Fall2016,2016_2017,PS 0115L,,,General Physics I Lab,,,,,,
5734,2017.0,Spring,Spring2017,2016_2017,PS 0116,,,General Physics II,,,,,,
5783,2017.0,Spring,Spring2017,2016_2017,PS 0116L,,,General Physics II Lab,,,,,,
5839,2017.0,Spring,Spring2017,2016_2017,PS 0204L,,,Modern Experimental Methods Lab,,,,,,
5749,2017.0,Spring,Spring2017,2016_2017,PS 0226,,,Classical Mechanics,,,,,,
5830,2016.0,Fall,Fall2016,2016_2017,PS 0241,,,Thermal and Statistical Physics,,,,,,
5764,2017.0,Spring,Spring2017,2016_2017,PS 0255,,,Introduction to Astrophysics,,,,,,
5772,2016.0,Fall,Fall2016,2016_2017,PS 0271,,,Electricity and Magnetism I,,,,,,
5744,2016.0,Fall,Fall2016,2016_2017,PS 0285,,,Modern Physics,,,,,,
5795,2016.0,Fall,Fall2016,2016_2017,PS 0386,,,Quantum Physics,,,,,,
5745,2016.0,Fall,Fall2016,2016_2017,PS 0391,,,Theoretical/Experimental Capstone,,,,,,
5752,2017.0,Spring,Spring2017,2016_2017,PS 0392,,,Theoretical/Experimental Capstone,,,,,,
5751,2017.0,Spring,Spring2017,2016_2017,PS 0399,,,Independent Study,,,,,,
7633,2016.0,Fall,Fall2016,2016_2017,PY 0098,,,Comprehensive Exam in Applied Psychology,,,,,,
6175,2017.0,Summer,Summer2017,2016_2017,PY 0099,,,Comprehensive Examination in School Psychology,,,,,,
5957,2016.0,Fall,Fall2016,2016_2017,PY 0101,,,General Psychology,,,,,,
5975,2016.0,Fall,Fall2016,2016_2017,PY 0111,,,Developmental Psychology for Non-Majors,,,,,,
6029,2016.0,Fall,Fall2016,2016_2017,PY 0121,,,Fundamentals of Social Psychology,,,,,,
6030,2016.0,Fall,Fall2016,2016_2017,PY 0122,,,Psychology and the Law,,,,,,
7665,2016.0,Fall,Fall2016,2016_2017,PY 0131,,,Abnormal Psychology for Non-Majors,,,,,,
6061,2016.0,Fall,Fall2016,2016_2017,PY 0201,,,Statistics for Life Sciences,,,,,,
6059,2016.0,Fall,Fall2016,2016_2017,PY 0201L,,,Statistics Lab,,,,,,
6007,2017.0,Spring,Spring2017,2016_2017,PY 0202,,,Research Methods in Psychology,,,,,,
7659,2017.0,Spring,Spring2017,2016_2017,PY 0211,,,Developmental Psychology for Majors,,,,,,
6115,2016.0,Fall,Fall2016,2016_2017,PY 0212,,,Developmental Psychology for Majors with Lab,,,,,,
5997,2016.0,Fall,Fall2016,2016_2017,PY 0221,,,Social Psychology,,,,,,
6008,2017.0,Spring,Spring2017,2016_2017,PY 0222,,,"Stereotyping, Prejudice, and Discrimination",,,,,,
5956,2016.0,Fall,Fall2016,2016_2017,PY 0231,,,Abnormal Psychology for Majors,,,,,,
8234,2017.0,Spring,Spring2017,2016_2017,PY 0234,,,Theories in Psychotherapy,,,,,,
5958,2016.0,Fall,Fall2016,2016_2017,PY 0236,,,Human Neuropsychology,,,,,,
6088,2016.0,Fall,Fall2016,2016_2017,PY 0251,,,Cognitive Psychology,,,,,,
6072,2017.0,Spring,Spring2017,2016_2017,PY 0252,,,Learning and Applied Behavior Analysis,,,,,,
6057,2016.0,Fall,Fall2016,2016_2017,PY 0261,,,Biological Bases of Behavior,,,,,,
8235,2016.0,Fall,Fall2016,2016_2017,PY 0274,,,Drugs and Behavior,,,,,,
7653,2016.0,Fall,Fall2016,2016_2017,PY 0281B,,,Special Topics: Cross-Cultural Perspectives on Lifespan Development,,,,,,
7662,2017.0,Spring,Spring2017,2016_2017,PY 0281C,,,Special Topics: Adult Development and Aging,,,,,,
5960,2016.0,Fall,Fall2016,2016_2017,PY 0295,,,Supervised Research,,,,,,
5998,2016.0,Fall,Fall2016,2016_2017,PY 0321,,,Social Psychology Senior Seminar,,,,,,
6031,2016.0,Fall,Fall2016,2016_2017,PY 0322,,,Senior Seminar: Health Psychology,,,,,,
6121,2017.0,Spring,Spring2017,2016_2017,PY 0331,,,Abnormal Child Psychology Senior Seminar,,,,,,
5970,2017.0,Spring,Spring2017,2016_2017,PY 0332,,,Special Issues in Women's Mental Health,,,,,,
6136,2016.0,Fall,Fall2016,2016_2017,PY 0365,,,Neuroanatomy and Behavior,,,,,,
6137,2016.0,Fall,Fall2016,2016_2017,PY 0365L,,,Neuroanatomy and Behavior Lab,,,,,,
6116,2016.0,Fall,Fall2016,2016_2017,PY 0391,,,Internship in Applied Psych,,,,,,
6039,2017.0,Spring,Spring2017,2016_2017,PY 0392,,,Internship in Applied Psychology,,,,,,
5959,2016.0,Fall,Fall2016,2016_2017,PY 0395,,,Independent Research,,,,,,
2196,2016.0,Fall,Fall2016,2016_2017,PY 0406,,,Organizational Development,,,,,,
2195,2016.0,Fall,Fall2016,2016_2017,PY 0420,,,Introduction to Industrial and Organizational Psychology,,,,,,
6154,2016.0,Fall,Fall2016,2016_2017,PY 0430,,,Issues in Professional Practice in School Psychology,,,,,,
7632,2016.0,Fall,Fall2016,2016_2017,PY 0433,,,Behavioral Statistics,,,,,,
7634,2016.0,Fall,Fall2016,2016_2017,PY 0435,,,Psychology of Personality,,,,,,
6195,2016.0,Fall,Fall2016,2016_2017,PY 0436,,,Psychopathology and Classification I,,,,,,
6196,2016.0,Fall,Fall2016,2016_2017,PY 0437,,,Psychopathology and Classification II,,,,,,
6191,2017.0,Spring,Spring2017,2016_2017,PY 0438,,,Treatment Models for School-Age Youth,,,,,,
6184,2016.0,Fall,Fall2016,2016_2017,PY 0446,,,Developmental Psychology I: Theory and Application in Professional Practice,,,,,,
6215,2017.0,Summer,Summer2017,2016_2017,PY 0449,,,Introduction to Clinical Child Neuropsychology,,,,,,
8236,2016.0,Fall,Fall2016,2016_2017,PY 0471,,,Effective Interviewing,,,,,,
8475,2017.0,Summer,Summer2017,2016_2017,PY 0475,,,Program Evaluation,,,,,,
2206,2017.0,Spring,Spring2017,2016_2017,PY 0480,,,Consulting Theory and Practice,,,,,,
2209,2017.0,Spring,Spring2017,2016_2017,PY 0485,,,Performance Coaching,,,,,,
7645,2017.0,Summer,Summer2017,2016_2017,PY 0501,,,Fundamentals of Survey Design,,,,,,
2151,2017.0,Summer,Summer2017,2016_2017,PY 0534,,,Theories of Learning,,,,,,
6165,2017.0,Spring,Spring2017,2016_2017,PY 0535,,,Collaborative Consultation,,,,,,
6189,2017.0,Spring,Spring2017,2016_2017,PY 0537,,,Psychoeducational Assessment I: Behavioral Approaches,,,,,,
6207,2016.0,Fall,Fall2016,2016_2017,PY 0538,,,Psychoeducational Assessment II: Standardized Approaches,,,,,,
6185,2016.0,Fall,Fall2016,2016_2017,PY 0540,,,Psychoeducational Assessment III: Clinical Approaches,,,,,,
6210,2017.0,Spring,Spring2017,2016_2017,PY 0544,,,Psychoeducational Assessment IV: Integrated Assessment,,,,,,
2194,2016.0,Fall,Fall2016,2016_2017,PY 0545,,,Designing and Developing Training Programs,,,,,,
6186,2016.0,Fall,Fall2016,2016_2017,PY 0548,,,Psychotherapeutic Techniques for School-Age Youth,,,,,,
7643,2017.0,Spring,Spring2017,2016_2017,PY 0571,,,Research in Psychology,,,,,,
6167,2017.0,Spring,Spring2017,2016_2017,PY 0576,,,Practicum I: Assessment and Group Process,,,,,,
6176,2017.0,Summer,Summer2017,2016_2017,PY 0577,,,Practicum II:  Counseling and Group Process,,,,,,
2208,2017.0,Spring,Spring2017,2016_2017,PY 0578,,,Field Work in Applied Psychology,,,,,,
6153,2016.0,Fall,Fall2016,2016_2017,PY 0598,,,Internship in School Psychology I,,,,,,
6166,2017.0,Spring,Spring2017,2016_2017,PY 0599,,,Internship in School Psychology II,,,,,,
5439,2016.0,Fall,Fall2016,2016_2017,QA 0400,,,Applied Business Statistics,,,,,,
5440,2016.0,Fall,Fall2016,2016_2017,QA 0500,,,Business Forecasting and Predictive Analytics,,,,,,
7199,2017.0,Spring,Spring2017,2016_2017,RLD 0503,,,Research and Evaluation in K-12 Consultation and Leadership,,,,,,
6787,2017.0,Spring,Spring2017,2016_2017,RLD 0530,,,Language and Reading Acquisition for English Language Learners and Students with Special Needs,,,,,,
8323,2017.0,Summer,Summer2017,2016_2017,RLD 0535,,,"Handwriting, Spelling, and Writing Instruction in the Reading and Language Arts Program",,,,,,
8237,2016.0,Fall,Fall2016,2016_2017,RLD 0550,,,Reading Different Types of Texts and Academic Language - Content Area Literacy,,,,,,
7195,2016.0,Fall,Fall2016,2016_2017,RLD 0594,,,"Designing, Implementing, and Leading the School Literacy Intervention Program: Capstone Seminar",,,,,,
6223,2016.0,Fall,Fall2016,2016_2017,RS 0101A,,,Exploring Religion: Religion and the Critical Mind,,,,,,
3578,2016.0,Fall,Fall2016,2016_2017,RS 0101C,,,"Exploring Religion: Common Questions, Traditional Response",,,,,,
496,2016.0,Fall,Fall2016,2016_2017,RS 0101D,,,Exploring Religion: Religion in a Comparative Key,,,,,,
6320,2016.0,Fall,Fall2016,2016_2017,RS 0101E,,,"Exploring Religion: Peoples of the Book, Sacred Texts, and Their Communities",,,,,,
6329,2017.0,Spring,Spring2017,2016_2017,RS 0201,,,Hebrew Bible/Old Testament,,,,,,
7691,2016.0,Fall,Fall2016,2016_2017,RS 0207,,,Prophetic and Apocalyptic Voices,,,,,,
6333,2016.0,Fall,Fall2016,2016_2017,RS 0209,,,Jewish Interpretations of Scriptures,,,,,,
6342,2016.0,Fall,Fall2016,2016_2017,RS 0211,,,History of the Jewish Experience,,,,,,
6341,2016.0,Fall,Fall2016,2016_2017,RS 0218,,,Faith After the Holocaust,,,,,,
6310,2016.0,Fall,Fall2016,2016_2017,RS 0221,,,Good News of the Gospels,,,,,,
3577,2016.0,Fall,Fall2016,2016_2017,RS 0228,,,Early Christianity,,,,,,
6290,2017.0,Spring,Spring2017,2016_2017,RS 0231,,,The Problem of God,,,,,,
8292,2017.0,Spring,Spring2017,2016_2017,RS 0240,,,The Medieval Church,,,,,,
8242,2016.0,Fall,Fall2016,2016_2017,RS 0244,,,Finding God in All Things: The Spiritual Legacy of Ignatius of Loyola,,,,,,
3585,2017.0,Spring,Spring2017,2016_2017,RS 0245,,,The Reformation Era,,,,,,
6357,2017.0,Spring,Spring2017,2016_2017,RS 0248,,,Faith and Reason: The Catholic Intellectual Tradition,,,,,,
501,2017.0,Spring,Spring2017,2016_2017,RS 0252,,,Contemporary Moral Problems,,,,,,
6350,2016.0,Fall,Fall2016,2016_2017,RS 0255,,,Catholic Social Teaching,,,,,,
6367,2016.0,Fall,Fall2016,2016_2017,RS 0257,,,Christian Spirituality,,,,,,
6255,2016.0,Fall,Fall2016,2016_2017,RS 0273,,,Islamic Ethical and Legal Thought,,,,,,
6263,2017.0,Spring,Spring2017,2016_2017,RS 0276,,,Islamic Theology,,,,,,
7706,2017.0,Spring,Spring2017,2016_2017,RS 0280,,,Hinduism,,,,,,
7703,2016.0,Fall,Fall2016,2016_2017,RS 0285,,,Buddhism,,,,,,
6359,2017.0,Spring,Spring2017,2016_2017,RS 0299C,,,"Special Topics: Tradition and the Spirit of Place: Memory, Identity, and Community",,,,,,
6243,2016.0,Fall,Fall2016,2016_2017,RS 0360,,,"I'm Spiritual, Not Religious: The American Spiritual Tradition",,,,,,
6375,2016.0,Fall,Fall2016,2016_2017,RU 0110,,,Elementary Russian I,,,,,,
6382,2017.0,Spring,Spring2017,2016_2017,RU 0111,,,Elementary Russian II,,,,,,
6376,2016.0,Fall,Fall2016,2016_2017,RU 0210,,,Intermediate Russian I,,,,,,
6383,2017.0,Spring,Spring2017,2016_2017,RU 0211,,,Intermediate Russian II,,,,,,
6813,2016.0,Fall,Fall2016,2016_2017,SA 0011,,,Introduction to Sculpture,,,,,,
6826,2016.0,Fall,Fall2016,2016_2017,SA 0012,,,Introduction to Drawing,,,,,,
6852,2017.0,Spring,Spring2017,2016_2017,SA 0013,,,Introduction to Figure Drawing,,,,,,
6827,2016.0,Fall,Fall2016,2016_2017,SA 0014,,,Introduction to Printmaking,,,,,,
6843,2016.0,Fall,Fall2016,2016_2017,SA 0015,,,Introduction to Painting,,,,,,
8325,2017.0,Spring,Spring2017,2016_2017,SA 0016,,,Introduction to 2-D Design,,,,,,
6801,2016.0,Fall,Fall2016,2016_2017,SA 0100,,,Experiments in Drawing,,,,,,
8331,2017.0,Winter,Winter2017,2016_2017,SA 0101,,,Introduction to Digital Tools in Art Making,,,,,,
6805,2017.0,Spring,Spring2017,2016_2017,SA 0105,,,Color Workshop,,,,,,
6812,2016.0,Fall,Fall2016,2016_2017,SA 0132,,,Constructing Space in Three Dimensions,,,,,,
6861,2017.0,Spring,Spring2017,2016_2017,SA 0133,,,Alternative Processes Photography,,,,,,
6868,2017.0,Spring,Spring2017,2016_2017,SA 0134,,,Digital Photography,,,,,,
6834,2017.0,Spring,Spring2017,2016_2017,SA 0136,,,Investigation of Text and Image,,,,,,
6842,2016.0,Fall,Fall2016,2016_2017,SA 0138,,,From Drawing to Painting,,,,,,
6853,2017.0,Spring,Spring2017,2016_2017,SA 0139,,,Watercolor,,,,,,
6825,2016.0,Fall,Fall2016,2016_2017,SA 0231,,,Advanced Printmaking,,,,,,
6858,2016.0,Fall,Fall2016,2016_2017,SA 0233,,,Advanced Photography,,,,,,
7776,2017.0,Spring,Spring2017,2016_2017,SA 0299,,,Advanced Projects Seminar,,,,,,
7777,2017.0,Spring,Spring2017,2016_2017,SA 0301,,,Exhibition Seminar,,,,,,
2134,2016.0,Fall,Fall2016,2016_2017,SE 0099,,,Comprehensive Examination in Special Education,,,,,,
8595,2017.0,Summer,Summer2017,2016_2017,SE 0400,,,Augmentative Alternative Communications and Assistive Technologies,,,,,,
2136,2016.0,Fall,Fall2016,2016_2017,SE 0403,,,Psychoeducational Issues in Special Education,,,,,,
2135,2016.0,Fall,Fall2016,2016_2017,SE 0405,,,Exceptional Learners in the Mainstream,,,,,,
6770,2017.0,Spring,Spring2017,2016_2017,SE 0411,,,Introduction to Individuals with Intellectual Disabilities,,,,,,
2137,2016.0,Fall,Fall2016,2016_2017,SE 0413,,,Theories of and Introduction to Learning Disabilities,,,,,,
2144,2017.0,Spring,Spring2017,2016_2017,SE 0417,,,Introduction to Children and Youth with Social and Emotional Disturbances,,,,,,
6779,2016.0,Fall,Fall2016,2016_2017,SE 0419,,,Special Learners in the Bilingual/ESL Classroom,,,,,,
6778,2016.0,Fall,Fall2016,2016_2017,SE 0429,,,Principles of Structured Literacy I: Fundamentals of Reading and Language Development,,,,,,
8263,2016.0,Fall,Fall2016,2016_2017,SE 0432,,,Management Techniques in Special Education,,,,,,
6759,2016.0,Fall,Fall2016,2016_2017,SE 0500,,,Autism Spectrum Disorders: Theories and Interventions,,,,,,
8238,2017.0,Spring,Spring2017,2016_2017,SE 0529,,,Principles of Structured Literacy II: Essentials of Decoding and Encoding,,,,,,
6760,2016.0,Fall,Fall2016,2016_2017,SE 0534,,,Skill Development for Individualized Education Plans,,,,,,
6769,2017.0,Spring,Spring2017,2016_2017,SE 0537,,,Curriculum and Methods for Students with Mild to Moderate Disabilities,,,,,,
2142,2017.0,Spring,Spring2017,2016_2017,SE 0550,,,Collaboration and Consultation for the Special Educator,,,,,,
6793,2016.0,Fall,Fall2016,2016_2017,SE 0561,,,Diagnostic Procedures in Special Education of Youth with Disabilities,,,,,,
7203,2017.0,Summer,Summer2017,2016_2017,SE 0565,,,Evidence-Based Strategies in the Inclusive Classroom,,,,,,
2152,2017.0,Winter,Winter2017,2016_2017,SE 0568A,,,Special Topics: Instructional Strategies in the Inclusive Classroom,,,,,,
7768,2017.0,Spring,Spring2017,2016_2017,SE 0592,,,Practica in Special Education,,,,,,
6761,2016.0,Fall,Fall2016,2016_2017,SE 0593,,,Student Teaching in Special Education,,,,,,
6875,2016.0,Fall,Fall2016,2016_2017,SL 0419,,,Special Learners in the Bilingual/ESL Classroom,,,,,,
7785,2017.0,Summer,Summer2017,2016_2017,SL 0421,,,Linguistics for Language Teachers,,,,,,
8519,2017.0,Summer,Summer2017,2016_2017,SL 0422,,,Teaching Grammar in Second Language Settings,,,,,,
6886,2016.0,Fall,Fall2016,2016_2017,SL 0423,,,Principles of Bilingualism,,,,,,
8268,2016.0,Fall,Fall2016,2016_2017,SL 0436,,,TESOL Methods and Materials Development,,,,,,
8579,2017.0,Summer,Summer2017,2016_2017,SL 0439,,,Methods of Foreign Language Teaching for Elementary School,,,,,,
1995,2016.0,Fall,Fall2016,2016_2017,SL 0441,,,Teaching and Learning within Multicultural Contexts of Education,,,,,,
7788,2017.0,Spring,Spring2017,2016_2017,SL 0451,,,Infusing Content Language Instruction into TESOL/Bilingual Programs,,,,,,
6890,2017.0,Spring,Spring2017,2016_2017,SL 0467,,,Language Acquisition,,,,,,
7782,2017.0,Spring,Spring2017,2016_2017,SL 0475,,,Sociolinguistics,,,,,,
6895,2017.0,Summer,Summer2017,2016_2017,SL 0477,,,Culture and Second Language Acquisition,,,,,,
6903,2017.0,Summer,Summer2017,2016_2017,SL 0522,,,Emergent Literacy in Bilingual Early Childhood Education,,,,,,
7787,2016.0,Fall,Fall2016,2016_2017,SL 0527,,,Testing and Assessment in TESOL and Bilingual Programs,,,,,,
8516,2017.0,Spring,Spring2017,2016_2017,SL 0528,,,Second Language Curriculum Development,,,,,,
6881,2017.0,Spring,Spring2017,2016_2017,SL 0530,,,Language and Reading Acquisition for English Language Learners and Students with Special Needs,,,,,,
7887,2016.0,Fall,Fall2016,2016_2017,SL 0582,,,TESOL/Bilingual Student Teaching and DSAP I Seminar,,,,,,
6887,2016.0,Fall,Fall2016,2016_2017,SL 0590,,,Sixth Year Certificate Advanced Research Practicum in TESOL/Bilingual Education,,,,,,
3310,2016.0,Fall,Fall2016,2016_2017,SO 0011,,,Introduction to Sociology,,,,,,
7351,2017.0,Spring,Spring2017,2016_2017,SO 0112,,,American Society,,,,,,
7724,2017.0,Spring,Spring2017,2016_2017,SO 0142,,,Sociology of the Family,,,,,,
7719,2016.0,Fall,Fall2016,2016_2017,SO 0144,,,Sociology of Sexuality,,,,,,
3307,2016.0,Fall,Fall2016,2016_2017,SO 0161,,,American Class Structure,,,,,,
6388,2016.0,Fall,Fall2016,2016_2017,SO 0162,,,"Race, Gender, and Ethnic Relations",,,,,,
6387,2016.0,Fall,Fall2016,2016_2017,SO 0165,,,"Race, Cities, and Poverty",,,,,,
7723,2017.0,Spring,Spring2017,2016_2017,SO 0166,,,"Feminism, Gender, and Everyday Life",,,,,,
3323,2017.0,Spring,Spring2017,2016_2017,SO 0169,,,Women: Work and Sport,,,,,,
3308,2016.0,Fall,Fall2016,2016_2017,SO 0171,,,Criminology,,,,,,
3322,2017.0,Spring,Spring2017,2016_2017,SO 0175,,,Sociology of Law,,,,,,
3309,2016.0,Fall,Fall2016,2016_2017,SO 0179,,,Death Penalty in America,,,,,,
6418,2017.0,Spring,Spring2017,2016_2017,SO 0189,,,Sociology of Europe,,,,,,
6421,2016.0,Fall,Fall2016,2016_2017,SO 0192,,,Social Work: An Introduction,,,,,,
6398,2017.0,Spring,Spring2017,2016_2017,SO 0194,,,Sociology of Education,,,,,,
7345,2016.0,Fall,Fall2016,2016_2017,SO 0221,,,Statistics: Social and Political Data Analysis,,,,,,
7352,2017.0,Spring,Spring2017,2016_2017,SO 0222,,,Methods of Research Design,,,,,,
6408,2016.0,Fall,Fall2016,2016_2017,SO 0228,,,Classical Social Theory,,,,,,
6416,2017.0,Spring,Spring2017,2016_2017,SO 0229,,,Contemporary Social Theory,,,,,,
3330,2017.0,Winter,Winter2017,2016_2017,SO 0279,,,Criminal Justice System Seminar,,,,,,
6548,2016.0,Fall,Fall2016,2016_2017,SP 0110,,,Elementary Spanish I,,,,,,
6555,2017.0,Spring,Spring2017,2016_2017,SP 0111,,,Elementary Spanish II,,,,,,
6584,2016.0,Fall,Fall2016,2016_2017,SP 0210,,,Intermediate Spanish I,,,,,,
6586,2016.0,Fall,Fall2016,2016_2017,SP 0211,,,Intermediate Spanish II,,,,,,
6618,2016.0,Fall,Fall2016,2016_2017,SP 0220,,,Topics in Language and Culture,,,,,,
6569,2016.0,Fall,Fall2016,2016_2017,SP 0231B,,,Career-Oriented Spanish for Business,,,,,,
7615,2016.0,Fall,Fall2016,2016_2017,SP 0231N,,,Career-Oriented Spanish for Nursing and Health Studies,,,,,,
6739,2016.0,Fall,Fall2016,2016_2017,SP 0245,,,Analysis and Interpretation of Hispanic Literature,,,,,,
6740,2016.0,Fall,Fall2016,2016_2017,SP 0251,,,Spanish Civilization and Culture,,,,,,
6719,2017.0,Spring,Spring2017,2016_2017,SP 0253,,,Spanish-American Civilization,,,,,,
6709,2016.0,Fall,Fall2016,2016_2017,SP 0271,,,Hispanic Film,,,,,,
6570,2016.0,Fall,Fall2016,2016_2017,SP 0285,,,Introduction to Spanish Linguistics,,,,,,
6625,2017.0,Spring,Spring2017,2016_2017,SP 0311,,,"Glory, Splendor, and Decay: Spanish Golden Age Literature",,,,,,
6717,2017.0,Spring,Spring2017,2016_2017,SP 0371,,,Images of Latin American Indians,,,,,,
7625,2017.0,Spring,Spring2017,2016_2017,SP 0381,,,Coordinating Seminar I,,,,,,
8326,2017.0,Spring,Spring2017,2016_2017,SW 0201,,,Software Engineering Methods,,,,,,
6436,2016.0,Fall,Fall2016,2016_2017,SW 0202,,,Software Design Methods,,,,,,
6531,2017.0,Spring,Spring2017,2016_2017,SW 0205,,,Software Testing and Maintenance,,,,,,
6440,2016.0,Fall,Fall2016,2016_2017,SW 0304,,,Web Development,,,,,,
6490,2016.0,Fall,Fall2016,2016_2017,SW 0305,,,Mobile Application Development,,,,,,
